Date,Nifty,Gold,Liquid
2015-09-01,7785.85,1139.8,291.3476228516028
2015-09-02,7717.0,1133.6,291.4069723579093
2015-09-03,7823.0,1124.5,291.4663339541168
2015-09-04,7655.05,1121.4,291.525707642688
2015-09-05,7655.05,1121.4,291.58509342608625
2015-09-06,7655.05,1121.4,291.6444913067753
2015-09-07,7558.8,1121.0,291.7039012872195
2015-09-08,7688.25,1121.0,291.7633233698836
2015-09-09,7818.6,1102.0,291.822757557233
2015-09-10,7788.1,1109.3,291.8822038517334
2015-09-11,7789.3,1103.3,291.9416622558512
2015-09-12,7789.3,1103.3,292.0011327720531
2015-09-13,7789.3,1103.3,292.0606154028065
2015-09-14,7872.25,1107.7,292.1201101505792
2015-09-15,7829.1,1102.6,292.1796170178395
2015-09-16,7899.15,1119.0,292.2391360070563
2015-09-17,7899.15,1117.0,292.29900019324833
2015-09-18,7981.9,1137.8,292.3588766424139
2015-09-19,7981.9,1137.8,292.41876535706507
2015-09-20,7981.9,1137.8,292.4786663397143
2015-09-21,7977.1,1132.8,292.5385795928747
2015-09-22,7812.0,1124.8,292.59850511905984
2015-09-23,7845.95,1131.5,292.6584429207838
2015-09-24,7868.5,1153.8,292.71772589967213
2015-09-25,7868.5,1145.6,292.7770208873429
2015-09-26,7868.5,1145.6,292.83632788622884
2015-09-27,7868.5,1145.6,292.8956468987629
2015-09-28,7795.7,1131.7,292.95497792737865
2015-09-29,7843.3,1126.8,293.0143209745102
2015-09-30,7948.9,1115.2,293.0736760425921
2015-10-01,7950.9,1113.7,293.13037335331194
2015-10-02,7950.9,1136.6,293.18708163255366
2015-10-03,7950.9,1136.6,293.24380088243925
2015-10-04,7950.9,1136.6,293.30053110509107
2015-10-05,8119.3,1137.6,293.3572723026319
2015-10-06,8152.9,1146.4,293.41402447718485
2015-10-07,8177.4,1148.7,293.4707876308736
2015-10-08,8129.35,1144.3,293.52756176582204
2015-10-09,8189.7,1155.9,293.5843468841547
2015-10-10,8189.7,1155.9,293.6411429879963
2015-10-11,8189.7,1155.9,293.6979500794721
2015-10-12,8143.6,1164.5,293.7547681607078
2015-10-13,8131.7,1165.4,293.81159723382933
2015-10-14,8107.9,1179.8,293.86843730096325
2015-10-15,8179.5,1187.5,293.9252883642364
2015-10-16,8238.15,1183.1,293.98215042577607
2015-10-17,8238.15,1183.1,294.0390234877099
2015-10-18,8238.15,1183.1,294.0959075521661
2015-10-19,8275.05,1172.8,294.1528026212732
2015-10-20,8261.65,1177.5,294.20970869716
2015-10-21,8251.7,1167.1,294.26662578195595
2015-10-22,8251.7,1166.1,294.32388845491323
2015-10-23,8295.45,1162.8,294.3811622708729
2015-10-24,8295.45,1162.8,294.43844723200334
2015-10-25,8295.45,1162.8,294.4957433404733
2015-10-26,8260.55,1166.2,294.55305059845205
2015-10-27,8232.9,1165.8,294.6103690081092
2015-10-28,8171.2,1176.1,294.6676985716147
2015-10-29,8111.75,1147.3,294.72503929113924
2015-10-30,8065.8,1141.4,294.7823911688536
2015-10-31,8065.8,1141.4,294.83975420692906
2015-11-01,8065.8,1141.4,294.8971284075374
2015-11-02,8050.8,1135.9,294.9545137728509
2015-11-03,8060.7,1114.1,295.011910305042
2015-11-04,8040.2,1106.2,295.0693180062837
2015-11-05,7955.45,1104.2,295.1267368787496
2015-11-06,7954.3,1087.7,295.1841669246133
2015-11-07,7954.3,1087.7,295.2416081460494
2015-11-08,7954.3,1087.7,295.29906054523235
2015-11-09,7915.2,1088.1,295.3565241243374
2015-11-10,7783.35,1088.5,295.4139988855401
2015-11-11,7825.0,1084.9,295.4718215220397
2015-11-12,7825.0,1081.0,295.5296554764095
2015-11-13,7762.25,1080.9,295.5875007508648
2015-11-14,7762.25,1080.9,295.64535734762137
2015-11-15,7762.25,1080.9,295.70322526889527
2015-11-16,7806.6,1083.6,295.7611045169032
2015-11-17,7837.55,1068.6,295.81899509386204
2015-11-18,7731.8,1068.7,295.8768970019894
2015-11-19,7842.75,1077.9,295.9348102435031
2015-11-20,7856.55,1076.3,295.9927348206215
2015-11-21,7856.55,1076.3,296.05067073556336
2015-11-22,7856.55,1076.3,296.1086179905479
2015-11-23,7849.25,1066.8,296.1665765877947
2015-11-24,7831.6,1073.8,296.2245465295239
2015-11-25,7831.6,1070.0,296.28252781795595
2015-11-26,7883.8,1056.2,296.34052045531183
2015-11-27,7942.7,1056.2,296.39852444381285
2015-11-28,7942.7,1056.2,296.4565397856809
2015-11-29,7942.7,1056.2,296.51456648313814
2015-11-30,7935.25,1065.3,296.5726045384073
2015-12-01,7954.9,1063.5,296.6306539537115
2015-12-02,7931.35,1053.8,296.6887147312742
2015-12-03,7864.15,1061.2,296.74678687331954
2015-12-04,7781.9,1084.1,296.80487038207184
2015-12-05,7781.9,1084.1,296.8629652597559
2015-12-06,7781.9,1084.1,296.92107150859715
2015-12-07,7765.4,1075.2,296.9791891308212
2015-12-08,7701.7,1075.3,297.0373181286543
2015-12-09,7612.5,1076.5,297.0954585043229
2015-12-10,7683.3,1072.0,297.1539480535208
2015-12-11,7610.45,1075.7,297.21244911762835
2015-12-12,7610.45,1075.7,297.27096169891246
2015-12-13,7610.45,1075.7,297.3294857996406
2015-12-14,7650.05,1063.4,297.3880214220806
2015-12-15,7700.9,1061.6,297.4465685685008
2015-12-16,7750.9,1076.8,297.5051272411698
2015-12-17,7844.35,1049.6,297.56403651669376
2015-12-18,7761.95,1065.0,297.6229574568998
2015-12-19,7761.95,1065.0,297.68189006409773
2015-12-20,7761.95,1065.0,297.7408343405977
2015-12-21,7834.45,1080.6,297.7997902887104
2015-12-22,7786.1,1074.1,297.85875791074693
2015-12-23,7865.95,1068.3,297.9177372090188
2015-12-24,7861.05,1075.9,297.9767281858381
2015-12-25,7861.05,1075.9,298.0357308435173
2015-12-26,7861.05,1075.9,298.0947451843693
2015-12-27,7861.05,1075.9,298.15377121070753
2015-12-28,7925.15,1068.3,298.21280892484583
2015-12-29,7928.95,1068.0,298.27185832909856
2015-12-30,7896.25,1059.8,298.33091942578045
2015-12-31,7946.35,1060.2,298.3899922172067
2016-01-01,7963.2,1060.2,298.4490767056931
2016-01-02,7963.2,1060.2,298.50817289355564
2016-01-03,7963.2,1060.2,298.567280783111
2016-01-04,7791.3,1075.2,298.62640037667626
2016-01-05,7784.65,1078.4,298.6855316765689
2016-01-06,7741.0,1091.9,298.744674685107
2016-01-07,7568.3,1107.8,298.8038294046089
2016-01-08,7601.35,1097.9,298.8629958373936
2016-01-09,7601.35,1097.9,298.92217398578026
2016-01-10,7601.35,1097.9,298.9813638520889
2016-01-11,7563.85,1096.2,299.04056543863976
2016-01-12,7510.3,1085.2,299.0997787477535
2016-01-13,7562.4,1087.1,299.1590037817513
2016-01-14,7536.8,1073.6,299.21824054295496
2016-01-15,7437.8,1090.7,299.2774890336865
2016-01-16,7437.8,1090.7,299.3367492562685
2016-01-17,7437.8,1090.7,299.396021213024
2016-01-18,7351.0,1089.1,299.45530490627647
2016-01-19,7435.1,1089.1,299.5146003383499
2016-01-20,7309.3,1106.2,299.5739075115687
2016-01-21,7276.8,1098.2,299.6339084718663
2016-01-22,7422.45,1096.3,299.6939214496165
2016-01-23,7422.45,1096.3,299.75394644722627
2016-01-24,7422.45,1096.3,299.813983467103
2016-01-25,7436.15,1105.3,299.87403251165466
2016-01-26,7436.15,1120.2,299.9340935832896
2016-01-27,7437.75,1115.8,299.9941666844167
2016-01-28,7424.65,1116.1,300.05425181744533
2016-01-29,7563.55,1116.4,300.1143489847853
2016-01-30,7563.55,1116.4,300.17445818884704
2016-01-31,7563.55,1116.4,300.23457943204124
2016-02-01,7555.95,1128.0,300.29471271677926
2016-02-02,7455.55,1127.2,300.35485804547284
2016-02-03,7361.8,1141.3,300.41501542053425
2016-02-04,7404.0,1157.5,300.47552723518834
2016-02-05,7489.1,1157.7,300.5360512385798
2016-02-06,7489.1,1157.7,300.5965874331637
2016-02-07,7489.1,1157.7,300.6571358213957
2016-02-08,7387.25,1197.9,300.71769640573194
2016-02-09,7298.2,1198.6,300.7782691886291
2016-02-10,7215.7,1194.6,300.83885417254425
2016-02-11,6976.35,1247.8,300.89945135993503
2016-02-12,6980.95,1239.4,300.96006075325954
2016-02-13,6980.95,1239.4,301.0206823549764
2016-02-14,6980.95,1239.4,301.0813161675447
2016-02-15,7162.95,1208.2,301.14196219342404
2016-02-16,7048.25,1208.2,301.2026204350745
2016-02-17,7108.45,1211.4,301.2632908949568
2016-02-18,7191.75,1226.3,301.32397357553185
2016-02-19,7210.75,1230.8,301.38466847926134
2016-02-20,7210.75,1230.8,301.44537560860726
2016-02-21,7210.75,1230.8,301.50609496603226
2016-02-22,7234.55,1210.1,301.5668265539994
2016-02-23,7109.55,1222.6,301.62757037497227
2016-02-24,7018.7,1239.1,301.68832643141485
2016-02-25,6970.6,1238.8,301.7490947257918
2016-02-26,7029.75,1220.4,301.8098752605681
2016-02-27,7029.75,1220.4,301.8706680382093
2016-02-28,7029.75,1220.4,301.9314730611815
2016-02-29,6987.05,1234.4,301.9922903319512
2016-03-01,7222.3,1230.8,302.05311985298545
2016-03-02,7368.85,1241.8,302.1139616267518
2016-03-03,7475.6,1258.2,302.1741270014277
2016-03-04,7485.35,1270.7,302.23430435791425
2016-03-05,7485.35,1270.7,302.29449369859776
2016-03-06,7485.35,1270.7,302.3546950258648
2016-03-07,7485.35,1264.0,302.4149083421024
2016-03-08,7485.3,1262.9,302.47513364969825
2016-03-09,7531.8,1257.4,302.5353709510404
2016-03-10,7486.15,1272.8,302.59562024851726
2016-03-11,7510.2,1259.4,302.6558815445179
2016-03-12,7510.2,1259.4,302.71615484143183
2016-03-13,7510.2,1259.4,302.776440141649
2016-03-14,7538.75,1245.1,302.83673744755987
2016-03-15,7460.6,1231.0,302.89704676155526
2016-03-16,7498.75,1229.8,302.95736808602663
2016-03-17,7512.55,1265.0,303.01770142336585
2016-03-18,7604.35,1254.3,303.0780467759652
2016-03-19,7604.35,1254.3,303.1384041462176
2016-03-20,7604.35,1254.3,303.19877353651617
2016-03-21,7704.25,1244.2,303.2591549492548
2016-03-22,7714.9,1248.6,303.31954838682765
2016-03-23,7716.5,1224.0,303.3799538516295
2016-03-24,7716.5,1221.6,303.440026407204
2016-03-25,7716.5,1221.6,303.5001108578027
2016-03-26,7716.5,1221.6,303.5602072057812
2016-03-27,7716.5,1221.6,303.62031545349515
2016-03-28,7615.1,1220.1,303.6804356033009
2016-03-29,7597.0,1235.8,303.7405676575551
2016-03-30,7735.2,1228.6,303.8007116186151
2016-03-31,7738.4,1235.6,303.8612129060859
2016-04-01,7713.05,1223.5,303.9217262422638
2016-04-02,7713.05,1223.5,303.9822516295482
2016-04-03,7713.05,1223.5,304.04278907033915
2016-04-04,7758.8,1219.3,304.10333856703704
2016-04-05,7603.2,1229.6,304.1639001220428
2016-04-06,7614.35,1223.8,304.22447373775776
2016-04-07,7546.45,1237.5,304.2815979255169
2016-04-08,7555.2,1243.8,304.33873283947696
2016-04-09,7555.2,1243.8,304.395878481652
2016-04-10,7555.2,1243.8,304.45303485405645
2016-04-11,7671.4,1258.0,304.5102019587051
2016-04-12,7708.95,1260.9,304.5673797976132
2016-04-13,7850.45,1248.3,304.62422208385755
2016-04-14,7850.45,1226.5,304.6810749787413
2016-04-15,7850.45,1234.6,304.7379384842444
2016-04-16,7850.45,1234.6,304.7948126023471
2016-04-17,7850.45,1234.6,304.8516973350301
2016-04-18,7914.7,1235.0,304.9085926842744
2016-04-19,7914.7,1254.3,304.9654986520614
2016-04-20,7914.75,1254.4,305.0224152403729
2016-04-21,7912.05,1250.3,305.07934245119094
2016-04-22,7899.3,1230.0,305.1362802864981
2016-04-23,7899.3,1230.0,305.1932287482773
2016-04-24,7899.3,1230.0,305.2501878385117
2016-04-25,7855.05,1240.2,305.30715755918504
2016-04-26,7962.65,1243.4,305.3641379122812
2016-04-27,7979.9,1250.4,305.4211288997845
2016-04-28,7847.25,1266.4,305.47813052367985
2016-04-29,7849.8,1290.5,305.5351427859522
2016-04-30,7849.8,1290.5,305.59216568858704
2016-05-01,7849.8,1290.5,305.6491992335703
2016-05-02,7805.9,1295.8,305.7062434228881
2016-05-03,7747.0,1291.8,305.7632982585271
2016-05-04,7706.55,1274.4,305.8203637424741
2016-05-05,7735.5,1272.3,305.87778759028083
2016-05-06,7733.45,1294.0,305.9352222205556
2016-05-07,7733.45,1294.0,305.992667635323
2016-05-08,7733.45,1294.0,306.0501238366081
2016-05-09,7866.05,1266.6,306.10759082643625
2016-05-10,7887.8,1264.8,306.1650686068332
2016-05-11,7848.85,1275.5,306.22255717982506
2016-05-12,7900.4,1271.2,306.28005654743845
2016-05-13,7814.9,1272.7,306.3375667117002
2016-05-14,7814.9,1272.7,306.39508767463764
2016-05-15,7814.9,1272.7,306.4526194382784
2016-05-16,7860.75,1274.2,306.5101620046505
2016-05-17,7890.75,1276.9,306.5677153757824
2016-05-18,7870.15,1274.4,306.62527955370297
2016-05-19,7783.4,1254.8,306.6828545404413
2016-05-20,7749.7,1252.9,306.74044033802704
2016-05-21,7749.7,1252.9,306.7980369484901
2016-05-22,7749.7,1252.9,306.8556443738608
2016-05-23,7731.05,1251.5,306.91326261616985
2016-05-24,7748.85,1229.2,306.9708916774484
2016-05-25,7934.9,1223.8,307.02853155972787
2016-05-26,8069.65,1220.4,307.0861822650401
2016-05-27,8156.65,1216.7,307.1438437954174
2016-05-28,8156.65,1216.7,307.2015161528924
2016-05-29,8156.65,1216.7,307.259199339498
2016-05-30,8178.5,1217.5,307.3168933572677
2016-05-31,8160.1,1217.5,307.3745982082352
2016-06-01,8179.95,1214.7,307.4323138944346
2016-06-02,8218.95,1212.6,307.49004041790056
2016-06-03,8220.8,1242.9,307.5477777806679
2016-06-04,8220.8,1242.9,307.605525984772
2016-06-05,8220.8,1242.9,307.6632850322484
2016-06-06,8201.05,1247.4,307.7210549251332
2016-06-07,8266.45,1247.0,307.77883566546296
2016-06-08,8273.05,1262.3,307.8366272552744
2016-06-09,8203.6,1272.7,307.89407969057646
2016-06-10,8170.05,1275.9,307.95154284839185
2016-06-11,8170.05,1275.9,308.00901673072167
2016-06-12,8170.05,1275.9,308.0665013395675
2016-06-13,8110.6,1286.9,308.1239966769312
2016-06-14,8108.85,1288.1,308.18150274481513
2016-06-15,8206.6,1288.3,308.23901954522194
2016-06-16,8140.75,1298.4,308.2961966166119
2016-06-17,8170.2,1294.8,308.35338429411365
2016-06-18,8170.2,1294.8,308.41058257969456
2016-06-19,8170.2,1294.8,308.4677914753224
2016-06-20,8238.5,1292.1,308.5250109829652
2016-06-21,8219.9,1272.5,308.5822411045916
2016-06-22,8203.7,1270.0,308.6394818421704
2016-06-23,8270.45,1263.1,308.6967331976707
2016-06-24,8088.6,1322.4,308.7539951730622
2016-06-25,8088.6,1322.4,308.8112677703148
2016-06-26,8088.6,1322.4,308.8685509913989
2016-06-27,8094.7,1324.7,308.925844838285
2016-06-28,8127.85,1317.9,308.98314931294425
2016-06-29,8204.0,1326.9,309.04046441734806
2016-06-30,8287.75,1320.6,309.0974396253797
2016-07-01,8328.35,1339.0,309.1544253374544
2016-07-02,8328.35,1339.0,309.2114215555086
2016-07-03,8328.35,1339.0,309.26842828147926
2016-07-04,8370.7,1358.7,309.32544551730365
2016-07-05,8335.95,1358.7,309.3824732649194
2016-07-06,8335.95,1367.1,309.4384570829857
2016-07-07,8337.9,1362.1,309.4944510315156
2016-07-08,8323.2,1358.4,309.55045511234226
2016-07-09,8323.2,1358.4,309.6064693272991
2016-07-10,8323.2,1358.4,309.66249367822
2016-07-11,8467.9,1356.6,309.71852816693905
2016-07-12,8521.05,1335.3,309.77457279529074
2016-07-13,8519.5,1343.6,309.83062756510986
2016-07-14,8565.0,1332.2,309.8863410539033
2016-07-15,8541.4,1327.4,309.94206456105053
2016-07-16,8541.4,1327.4,309.99779808835297
2016-07-17,8541.4,1327.4,310.0535416376125
2016-07-18,8508.7,1329.3,310.1092952106313
2016-07-19,8528.55,1332.3,310.1650588092117
2016-07-20,8565.85,1319.3,310.2208324351566
2016-07-21,8510.1,1331.0,310.27661609026904
2016-07-22,8541.2,1323.4,310.3324097763525
2016-07-23,8541.2,1323.4,310.3882134952108
2016-07-24,8541.2,1323.4,310.4440272486479
2016-07-25,8635.65,1319.5,310.49985103846825
2016-07-26,8590.65,1320.8,310.5556848664766
2016-07-27,8615.8,1326.7,310.61152873447804
2016-07-28,8666.3,1341.2,310.66738264427795
2016-07-29,8638.5,1357.5,310.723246597682
2016-07-30,8638.5,1357.5,310.77912059649617
2016-07-31,8638.5,1357.5,310.83500464252694
2016-08-01,8636.55,1359.6,310.8908987375809
2016-08-02,8622.9,1372.6,310.9468028834651
2016-08-03,8544.85,1364.7,311.00271708198693
2016-08-04,8551.1,1367.4,311.058641334954
2016-08-05,8683.15,1344.4,311.1145756441742
2016-08-06,8683.15,1344.4,311.1705200114559
2016-08-07,8683.15,1344.4,311.22647443860774
2016-08-08,8711.35,1341.3,311.2824389274387
2016-08-09,8678.25,1346.7,311.33841347975806
2016-08-10,8575.3,1351.9,311.3943980973754
2016-08-11,8592.15,1350.0,311.45039278210066
2016-08-12,8672.15,1343.2,311.5063975357441
2016-08-13,8672.15,1343.2,311.5624123601163
2016-08-14,8672.15,1343.2,311.6184372570282
2016-08-15,8672.15,1347.5,311.674472228291
2016-08-16,8642.55,1356.9,311.7305172757163
2016-08-17,8624.05,1348.8,311.786572401116
2016-08-18,8673.25,1357.2,311.8426376063022
2016-08-19,8666.9,1346.2,311.8987128930876
2016-08-20,8666.9,1346.2,311.9547982632849
2016-08-21,8666.9,1346.2,312.0108937187074
2016-08-22,8629.15,1343.4,312.0669992611686
2016-08-23,8632.6,1346.1,312.1231148924823
2016-08-24,8650.3,1329.7,312.17924061446274
2016-08-25,8592.2,1324.6,312.2353764289244
2016-08-26,8572.55,1325.9,312.291522337682
2016-08-27,8572.55,1325.9,312.3476783425508
2016-08-28,8572.55,1325.9,312.40384444534624
2016-08-29,8607.45,1327.1,312.4600206478841
2016-08-30,8744.35,1316.5,312.51620695198056
2016-08-31,8786.2,1311.4,312.57240335945204
2016-09-01,8774.65,1317.1,312.6286098721153
2016-09-02,8809.65,1326.7,312.6848264917875
2016-09-03,8809.65,1326.7,312.741053220286
2016-09-04,8809.65,1326.7,312.79729005942863
2016-09-05,8809.65,1354.0,312.85353701103344
2016-09-06,8943.0,1354.0,312.90979407691884
2016-09-07,8917.95,1349.2,312.9660612589036
2016-09-08,8952.5,1341.6,313.0223385588068
2016-09-09,8866.7,1334.5,313.0786259784478
2016-09-10,8866.7,1334.5,313.13492351964635
2016-09-11,8866.7,1334.5,313.1912311842225
2016-09-12,8715.6,1325.6,313.2475489739966
2016-09-13,8715.6,1323.7,313.3038768907893
2016-09-14,8726.6,1326.1,313.3602149364218
2016-09-15,8742.55,1318.0,313.4162068264436
2016-09-16,8779.85,1310.2,313.4722087212189
2016-09-17,8779.85,1310.2,313.5282206225356
2016-09-18,8779.85,1310.2,313.58424253218163
2016-09-19,8808.4,1317.8,313.64027445194523
2016-09-20,8775.9,1318.2,313.69631638361506
2016-09-21,8777.15,1331.4,313.7523683289801
2016-09-22,8867.45,1344.7,313.8084302898295
2016-09-23,8831.55,1341.7,313.864502267953
2016-09-24,8831.55,1341.7,313.92058426514046
2016-09-25,8831.55,1341.7,313.9766762831821
2016-09-26,8723.05,1344.1,314.03277832386846
2016-09-27,8706.4,1330.4,314.0888903889904
2016-09-28,8745.15,1323.7,314.1450124803391
2016-09-29,8591.25,1326.0,314.20114459970614
2016-09-30,8611.15,1317.1,314.25728674888325
2016-10-01,8611.15,1317.1,314.31343892966265
2016-10-02,8611.15,1317.1,314.3696011438368
2016-10-03,8738.1,1312.7,314.4257733931985
2016-10-04,8769.15,1269.7,314.4819556795408
2016-10-05,8743.95,1268.6,314.5381480046571
2016-10-06,8709.55,1253.0,314.59292331507254
2016-10-07,8697.6,1251.9,314.64770816434566
2016-10-08,8697.6,1251.9,314.7025025541376
2016-10-09,8697.6,1251.9,314.7573064861098
2016-10-10,8708.8,1260.4,314.81211996192405
2016-10-11,8708.8,1255.9,314.86694298324227
2016-10-12,8708.8,1253.8,314.9217755517268
2016-10-13,8573.35,1257.6,314.97661766904025
2016-10-14,8583.4,1255.5,315.0314693368455
2016-10-15,8583.4,1255.5,315.08633055680565
2016-10-16,8583.4,1255.5,315.14120133058424
2016-10-17,8520.4,1256.6,315.196081659845
2016-10-18,8677.9,1262.9,315.250971546252
2016-10-19,8659.1,1269.9,315.30587099146953
2016-10-20,8699.4,1267.5,315.3611376317666
2016-10-21,8693.05,1267.7,315.4164139591701
2016-10-22,8693.05,1267.7,315.471699975378
2016-10-23,8693.05,1267.7,315.5269956820885
2016-10-24,8708.95,1263.7,315.5823010810002
2016-10-25,8691.3,1273.6,315.63761617381186
2016-10-26,8615.25,1266.6,315.69294096222274
2016-10-27,8615.25,1269.5,315.747917374295
2016-10-28,8638.0,1276.8,315.8029033602459
2016-10-29,8638.0,1276.8,315.8578989217426
2016-10-30,8625.7,1276.8,315.91290406045266
2016-10-31,8625.7,1273.1,315.9679187780439
2016-11-01,8626.25,1288.0,316.02294307618445
2016-11-02,8514.0,1308.2,316.07797695654267
2016-11-03,8484.95,1303.3,316.1333789311502
2016-11-04,8433.75,1304.5,316.18879061658555
2016-11-05,8433.75,1304.5,316.2442120145507
2016-11-06,8433.75,1304.5,316.2996431267481
2016-11-07,8497.05,1279.4,316.35508395488057
2016-11-08,8543.55,1274.5,316.4105345006509
2016-11-09,8432.0,1273.5,316.4659947657626
2016-11-10,8525.75,1266.4,316.5207468509776
2016-11-11,8296.3,1224.3,316.5755084089034
2016-11-12,8296.3,1224.3,316.6302794411788
2016-11-13,8296.3,1224.3,316.68505994944303
2016-11-14,8296.3,1221.7,316.73984993533554
2016-11-15,8108.45,1224.5,316.79464940049604
2016-11-16,8111.6,1223.9,316.8494583465645
2016-11-17,8079.95,1216.9,316.9010466468676
2016-11-18,8074.1,1208.7,316.952643346594
2016-11-19,8074.1,1208.7,317.0042484471113
2016-11-20,8074.1,1208.7,317.05586194978724
2016-11-21,7929.1,1209.8,317.10748385598987
2016-11-22,8002.3,1211.2,317.1591141670874
2016-11-23,8033.3,1189.3,317.2107528844483
2016-11-24,7965.5,1178.4,317.2616821571621
2016-11-25,8114.3,1178.4,317.3126196067451
2016-11-26,8114.3,1178.4,317.36356523451
2016-11-27,8114.3,1178.4,317.41451904176995
2016-11-28,8126.9,1190.8,317.46548102983814
2016-11-29,8142.15,1190.8,317.51645120002803
2016-11-30,8224.5,1173.9,317.5674295536533
2016-12-01,8192.9,1169.4,317.6191347514712
2016-12-02,8086.8,1177.8,317.6708483677452
2016-12-03,8086.8,1177.8,317.722570403846
2016-12-04,8086.8,1177.8,317.7743008611446
2016-12-05,8128.75,1176.5,317.8260397410119
2016-12-06,8143.15,1170.1,317.87778704481946
2016-12-07,8102.05,1177.5,317.92954277393864
2016-12-08,8246.85,1172.4,317.9813069297413
2016-12-09,8261.75,1161.9,318.0330795135995
2016-12-10,8261.75,1161.9,318.08486052688534
2016-12-11,8261.75,1161.9,318.13664997097135
2016-12-12,8170.8,1165.8,318.18844784723024
2016-12-13,8221.8,1159.0,318.2402541570348
2016-12-14,8182.45,1163.7,318.2920689017583
2016-12-15,8153.6,1129.8,318.3460547247763
2016-12-16,8139.45,1137.4,318.4000497043816
2016-12-17,8139.45,1137.4,318.45405384212705
2016-12-18,8139.45,1137.4,318.5080671395661
2016-12-19,8104.35,1142.7,318.56208959825244
2016-12-20,8082.4,1133.6,318.61612121973974
2016-12-21,8061.3,1133.2,318.67016200558214
2016-12-22,7979.1,1130.7,318.724573407874
2016-12-23,7985.75,1133.6,318.7789941006519
2016-12-24,7985.75,1133.6,318.8334240855022
2016-12-25,7985.75,1133.6,318.8878633640114
2016-12-26,7908.25,1133.6,318.9423119377664
2016-12-27,8032.85,1138.8,318.9967698083544
2016-12-28,8034.85,1140.9,319.05123697736263
2016-12-29,8103.6,1158.1,319.1060744550388
2016-12-30,8185.8,1151.7,319.1609213580003
2016-12-31,8185.8,1151.7,319.2157776878672
2017-01-01,8185.8,1151.7,319.27064344625967
2017-01-02,8179.5,1151.7,319.3255186347984
2017-01-03,8192.25,1162.0,319.380403255104
2017-01-04,8190.5,1165.3,319.4352973087978
2017-01-05,8273.8,1181.3,319.48947703588215
2017-01-06,8243.8,1173.4,319.543665952442
2017-01-07,8243.8,1173.4,319.597864060036
2017-01-08,8243.8,1173.4,319.6520713602229
2017-01-09,8236.05,1184.9,319.70628785456205
2017-01-10,8288.6,1185.5,319.7605135446128
2017-01-11,8380.65,1196.6,319.8147484319348
2017-01-12,8407.2,1199.8,319.8697171394496
2017-01-13,8400.35,1196.2,319.9246952948051
2017-01-14,8400.35,1196.2,319.9796828996252
2017-01-15,8400.35,1196.2,320.034679955534
2017-01-16,8412.8,1212.9,320.089686464156
2017-01-17,8398.0,1212.9,320.1447024271158
2017-01-18,8417.0,1212.1,320.1997278460385
2017-01-19,8435.1,1201.5,320.2547627225493
2017-01-20,8349.35,1204.9,320.3098070582737
2017-01-21,8349.35,1204.9,320.3648608548376
2017-01-22,8349.35,1204.9,320.419924113867
2017-01-23,8391.5,1215.6,320.4749968369884
2017-01-24,8475.8,1210.8,320.53007902582834
2017-01-25,8602.75,1197.8,320.5851706820138
2017-01-26,8602.75,1189.8,320.6399090628556
2017-01-27,8641.25,1188.4,320.6946567900135
2017-01-28,8641.25,1188.4,320.7494138650833
2017-01-29,8641.25,1188.4,320.80418028966113
2017-01-30,8632.75,1196.0,320.85895606534336
2017-01-31,8561.3,1211.4,320.9137411937267
2017-02-01,8716.4,1208.3,320.96853567640807
2017-02-02,8734.25,1219.4,321.02297545752225
2017-02-03,8740.95,1220.8,321.0774244722199
2017-02-04,8740.95,1220.8,321.13188272206713
2017-02-05,8740.95,1220.8,321.1863502086304
2017-02-06,8801.05,1232.1,321.24082693347617
2017-02-07,8768.3,1236.1,321.2953128981715
2017-02-08,8769.05,1239.5,321.3498081042836
2017-02-09,8778.4,1236.8,321.4035844539516
2017-02-10,8793.55,1235.9,321.4573698028338
2017-02-11,8793.55,1235.9,321.5111641524363
2017-02-12,8793.55,1235.9,321.5649675042653
2017-02-13,8805.05,1225.8,321.61877985982727
2017-02-14,8792.3,1225.4,321.6726012206289
2017-02-15,8724.7,1233.1,321.72643158817726
2017-02-16,8778.0,1241.6,321.7809999167438
2017-02-17,8821.7,1239.1,321.83557750069684
2017-02-18,8821.7,1239.1,321.89016434160624
2017-02-19,8821.7,1239.1,321.94476044104204
2017-02-20,8879.2,1238.9,321.99936580057465
2017-02-21,8907.85,1238.9,322.0539804217746
2017-02-22,8926.9,1233.3,322.1086043062129
2017-02-23,8939.5,1251.4,322.1628729873686
2017-02-24,8939.5,1258.3,322.2171508116819
2017-02-25,8939.5,1258.3,322.27143778069336
2017-02-26,8939.5,1258.3,322.3257338959436
2017-02-27,8896.7,1258.8,322.38003915897355
2017-02-28,8879.6,1253.9,322.4343535713245
2017-03-01,8945.8,1250.0,322.48867713453785
2017-03-02,8899.75,1232.9,322.54227917033074
2017-03-03,8897.55,1226.5,322.5958901155163
2017-03-04,8897.55,1226.5,322.6495099715753
2017-03-05,8897.55,1226.5,322.7031387399889
2017-03-06,8963.45,1225.5,322.7567764222385
2017-03-07,8946.9,1216.1,322.8104230198056
2017-03-08,8924.3,1209.4,322.86407853417217
2017-03-09,8927.0,1203.2,322.9166461135123
2017-03-10,8934.55,1201.4,322.9692222517184
2017-03-11,8934.55,1201.4,323.0218069501841
2017-03-12,8934.55,1201.4,323.0744002103031
2017-03-13,8934.55,1203.1,323.1270020334694
