start,Strategy,XIRR,Worst wealth drop
1989-10,Equity SIP,0.20296925779198796,-0.10893353863615862
1989-10,Equal-weight SIP,0.10470025497994011,-0.03517030956689593
1989-10,60/20/20 annual rebal,0.13104790205655706,-0.054186797945003695
1989-10,Risk-parity SIP,0.06866039478268726,-0.03471716800362479
1989-10,Max-Sharpe SIP,0.09564028628134466,-0.024926949325441927
1989-10,Optimized SIP,0.08231944232758195,-0.029433585116388272
1989-11,Equity SIP,0.19854674722609725,-0.10884003847608159
1989-11,Equal-weight SIP,0.10620015338365825,-0.03496795816539289
1989-11,60/20/20 annual rebal,0.13464528494088537,-0.055988112778741606
1989-11,Risk-parity SIP,0.07674282895647269,-0.034576709886773305
1989-11,Max-Sharpe SIP,0.09567514908871444,-0.024803739160171756
1989-11,Optimized SIP,0.08628438880504491,-0.029304030153707195
1989-12,Equity SIP,0.20918987929897961,-0.10874402101307701
1989-12,Equal-weight SIP,0.11063451395951941,-0.03475388479118713
1989-12,60/20/20 annual rebal,0.13761150865838273,-0.05580801069954344
1989-12,Risk-parity SIP,0.07562159230921826,-0.03443462686099774
1989-12,Max-Sharpe SIP,0.09867788252487866,-0.024678858505071566
1989-12,Optimized SIP,0.08731516741942451,-0.02917286796171359
1990-01,Equity SIP,0.21214535436665438,-0.10864324163071093
1990-01,Equal-weight SIP,0.11037064425583118,-0.034513217590532275
1990-01,60/20/20 annual rebal,0.13689634029273853,-0.05589188644946186
1990-01,Risk-parity SIP,0.07258537801263672,-0.03429178686643841
1990-01,Max-Sharpe SIP,0.09711563304709615,-0.024551754480744203
1990-01,Optimized SIP,0.08507125385921153,-0.029039998092137864
1990-02,Equity SIP,0.2097898830417587,-0.10854211647769418
1990-02,Equal-weight SIP,0.10771448530164318,-0.03427931851869592
1990-02,60/20/20 annual rebal,0.13505874719057537,-0.05470368472499265
1990-02,Risk-parity SIP,0.06991435049337576,-0.034148515976930804
1990-02,Max-Sharpe SIP,0.09347690435185749,-0.024423836365833562
1990-02,Optimized SIP,0.08192340229583134,-0.02890642133465371
1990-03,Equity SIP,0.20292615641332068,-0.10843546711049334
1990-03,Equal-weight SIP,0.10594545990966452,-0.03403107438426001
1990-03,60/20/20 annual rebal,0.13324734128020252,-0.05503799146492805
1990-03,Risk-parity SIP,0.0722222865745848,-0.033999351736920924
1990-03,Max-Sharpe SIP,0.0930314091682391,-0.02429011179337759
1990-03,Optimized SIP,0.08277719044247135,-0.028767004239692584
1990-04,Equity SIP,0.20777087071100137,-0.10832248604987316
1990-04,Equal-weight SIP,0.10822508027544817,-0.03376139658538779
1990-04,60/20/20 annual rebal,0.13414501276747576,-0.05321150435403854
1990-04,Risk-parity SIP,0.07175438469433174,-0.03384511058845163
1990-04,Max-Sharpe SIP,0.09596866250862929,-0.02415099030247614
1990-04,Optimized SIP,0.083963725906491,-0.0286222441849584
1990-05,Equity SIP,0.20810764887946848,-0.10820884061372549
1990-05,Equal-weight SIP,0.10878655291410877,-0.03350501595253996
1990-05,60/20/20 annual rebal,0.1346166686842581,-0.051368691017520396
1990-05,Risk-parity SIP,0.0722873018691024,-0.03370831470800628
1990-05,Max-Sharpe SIP,0.09754751635080515,-0.024009068251420462
1990-05,Optimized SIP,0.08487568313647487,-0.02847360899425877
1990-06,Equity SIP,0.20046756614339256,-0.10809165431677237
1990-06,Equal-weight SIP,0.10205944226826849,-0.033246434532709146
1990-06,60/20/20 annual rebal,0.12803629180242898,-0.05059944864551391
1990-06,Risk-parity SIP,0.06619916607637549,-0.0335425173306263
1990-06,Max-Sharpe SIP,0.09087307961040174,-0.02386218044013133
1990-06,Optimized SIP,0.07848676138126079,-0.028319404364497203
1990-07,Equity SIP,0.20401313007966132,-0.10797508308191062
1990-07,Equal-weight SIP,0.10653173568300855,-0.03300364189505611
1990-07,60/20/20 annual rebal,0.1321895783092666,-0.050334810987037626
1990-07,Risk-parity SIP,0.07132364526979133,-0.03337650299951267
1990-07,Max-Sharpe SIP,0.0953727647369893,-0.023713920006036004
1990-07,Optimized SIP,0.0832708526727005,-0.028163373689685467
1990-08,Equity SIP,0.2034043838063544,-0.10785842753412767
1990-08,Equal-weight SIP,0.1058909875676971,-0.032766200590218286
1990-08,60/20/20 annual rebal,0.13152350760375597,-0.05030650649772139
1990-08,Risk-parity SIP,0.07038866279487052,-0.033207463658066816
1990-08,Max-Sharpe SIP,0.09514568263082926,-0.023564605772252833
1990-08,Optimized SIP,0.0827021227136899,-0.02800562911860449
1990-09,Equity SIP,0.20293377330188533,-0.10773819297311349
1990-09,Equal-weight SIP,0.10562214108213422,-0.032518423771441984
1990-09,60/20/20 annual rebal,0.1314882187140242,-0.04904862316427938
1990-09,Risk-parity SIP,0.06983942104202821,-0.03303576357711435
1990-09,Max-Sharpe SIP,0.09590851487055614,-0.023412298536424125
1990-09,Optimized SIP,0.08291804931247576,-0.027851225587432027
1990-10,Equity SIP,0.1984535853044926,-0.10760321255809568
1990-10,Equal-weight SIP,0.1030854309529467,-0.03220362959120415
1990-10,60/20/20 annual rebal,0.12830011367293223,-0.05241629820209048
1990-10,Risk-parity SIP,0.0685305590277311,-0.032858017946353235
1990-10,Max-Sharpe SIP,0.09417234880770595,-0.023251176994946388
1990-10,Optimized SIP,0.08135075103827888,-0.02768088571258298
1990-11,Equity SIP,0.18589447897363742,-0.10745684253151999
1990-11,Equal-weight SIP,0.0958038851702002,-0.031843560818372696
1990-11,60/20/20 annual rebal,0.12069605445348569,-0.05414361178414606
1990-11,Risk-parity SIP,0.06449580490901603,-0.03267188479220917
1990-11,Max-Sharpe SIP,0.08863640314692373,-0.02308199515008813
1990-11,Optimized SIP,0.07678061505627269,-0.027503478759146383
1990-12,Equity SIP,0.18172992407450406,-0.10730110575224094
1990-12,Equal-weight SIP,0.09307855503845532,-0.031443541845750045
1990-12,60/20/20 annual rebal,0.11705039781342699,-0.05389820602458473
1990-12,Risk-parity SIP,0.062491674444352996,-0.03247955742735109
1990-12,Max-Sharpe SIP,0.08678594017229659,-0.022907377731015255
