start,Strategy,XIRR,Worst wealth drop
2014-07,60/20/20 annual rebal,0.0983856228939504,-0.021798636106659552
2014-07,Risk-parity SIP,0.07611555197341681,0.0
2014-07,Max-Sharpe SIP,0.07546958204160152,0.0
2014-07,Optimized SIP,0.07571446610029547,0.0
2014-08,Equity SIP,0.09036544697768785,-0.08117791177255906
2014-08,Equal-weight SIP,0.07725942912976524,-0.0015448362324180787
2014-08,60/20/20 annual rebal,0.08372731468564482,-0.02079772155373394
2014-08,Risk-parity SIP,0.0727822655339364,0.0
2014-08,Max-Sharpe SIP,0.07196697428804824,0.0
2014-08,Optimized SIP,0.07228942910352483,0.0
2014-09,Equity SIP,0.08451940237046893,-0.08050494539949538
2014-09,Equal-weight SIP,0.08878298490702469,-0.0011213862208120373
2014-09,60/20/20 annual rebal,0.0894404002588782,-0.018476900958655396
2014-09,Risk-parity SIP,0.07841113416403286,0.0
2014-09,Max-Sharpe SIP,0.07744511372543804,0.0
2014-09,Optimized SIP,0.07771850480782434,0.0
2014-10,Equity SIP,0.09842602217136506,-0.07982022571209524
2014-10,Equal-weight SIP,0.0873029316307423,-0.0006935287552879421
2014-10,60/20/20 annual rebal,0.09500403695867736,-0.017836941132645334
2014-10,Risk-parity SIP,0.07697999128670655,0.0
2014-10,Max-Sharpe SIP,0.07619741331942224,0.0
2014-10,Optimized SIP,0.07646073507260802,0.0
2014-11,Equity SIP,0.10990657006847272,-0.07910321988422198
2014-11,Equal-weight SIP,0.09312891061975867,-0.0003548844457086364
2014-11,60/20/20 annual rebal,0.10053504969540367,-0.0197388204268798
2014-11,Risk-parity SIP,0.07920122308126162,0.0
2014-11,Max-Sharpe SIP,0.07850747230317559,0.0
2014-11,Optimized SIP,0.07872671597163174,0.0
2014-12,Equity SIP,0.11367949572322589,-0.07838365314255746
2014-12,Equal-weight SIP,0.09128477894498382,-5.851629739161979e-05
2014-12,60/20/20 annual rebal,0.1009330778418604,-0.018482475151501476
2014-12,Risk-parity SIP,0.07782582752324621,0.0
2014-12,Max-Sharpe SIP,0.07720298554761368,0.0
2014-12,Optimized SIP,0.07742010306011915,0.0
2015-01,Equity SIP,0.11533451458005181,-0.0776530133362564
2015-01,Equal-weight SIP,0.09471889839973718,0.0
2015-01,60/20/20 annual rebal,0.10362595410193004,-0.018224478940734867
2015-01,Risk-parity SIP,0.07905111794938932,0.0
2015-01,Max-Sharpe SIP,0.07839877689766293,0.0
2015-01,Optimized SIP,0.07861650158094188,0.0
