Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1997-09,10000.000000,1760000.000000,2424683.799224,1276465.243672,503999.893159,4205148.936055,0.010071,0.333333,0.333333,0.333333,0.576599,0.303548,0.119853,10000.000000,0.000000,10.000000
1997-10,10000.000000,1770000.000000,2467961.288738,1303426.184803,510473.397417,4281860.870958,0.015827,0.333333,0.333333,0.333333,0.576376,0.304406,0.119218,10000.000000,0.000000,10.000000
1997-11,10000.000000,1780000.000000,2442818.553608,1327894.670652,483767.670831,4254480.895091,-0.008710,0.333333,0.333333,0.333333,0.574175,0.312117,0.113708,10000.000000,0.000000,10.000000
1997-12,10000.000000,1790000.000000,2510592.733169,1344697.730114,460038.756330,4315329.219613,0.011924,0.333333,0.333333,0.333333,0.581785,0.311610,0.106606,10000.000000,0.000000,10.000000
1998-01,10000.000000,1800000.000000,2519880.457652,1382040.430904,463371.018364,4365291.906921,0.009239,0.333333,0.333333,0.333333,0.577254,0.316597,0.106149,10000.000000,0.000000,10.000000
1998-02,10000.000000,1810000.000000,2684747.788391,1388632.175879,479622.406673,4553002.370943,0.040617,0.333333,0.333333,0.333333,0.589665,0.304993,0.105342,10000.000000,0.000000,10.000000
1998-03,10000.000000,1820000.000000,2830889.226959,1390056.848139,481328.573177,4702274.648275,0.030522,0.333333,0.333333,0.333333,0.602025,0.295614,0.102361,10000.000000,0.000000,10.000000
1998-04,10000.000000,1830000.000000,2930740.750083,1400995.146649,504309.291712,4836045.188444,0.026266,0.333333,0.333333,0.333333,0.606020,0.289699,0.104281,10000.000000,0.000000,10.000000
1998-05,10000.000000,1840000.000000,2927558.564195,1409870.786350,492807.894650,4830237.245194,-0.003262,0.333333,0.333333,0.333333,0.606090,0.291884,0.102026,10000.000000,0.000000,10.000000
1998-06,10000.000000,1850000.000000,2934299.063988,1435892.872727,484524.881085,4854716.817800,0.002992,0.333333,0.333333,0.333333,0.604422,0.295773,0.099805,10000.000000,0.000000,10.000000
